Round,Accuracy,Loss,Uncomplete Ratio,Epoch Mean
161,0.4099999964237213,1.6406811475753784,8.0,1.676
162,0.41999998688697815,1.694005012512207,8.0,1.638
163,0.4099999964237213,1.722285509109497,0.0,1.78
164,0.3400000035762787,1.7293729782104492,12.0,1.742
165,0.3799999952316284,1.6390109062194824,16.0,1.684
166,0.3100000023841858,1.7163833379745483,0.0,1.82
167,0.3400000035762787,1.7437446117401123,8.0,1.796
168,0.4399999976158142,1.6316018104553223,12.0,1.74
169,0.38999998569488525,1.748841404914856,0.0,1.862
170,0.3799999952316284,1.6321302652359009,8.0,1.81
171,0.5299999713897705,1.5665295124053955,0.0,1.94
172,0.4099999964237213,1.6918339729309082,8.0,1.898
173,0.41999998688697815,1.6649274826049805,0.0,2.016
174,0.3799999952316284,1.6466450691223145,0.0,2.142
175,0.4300000071525574,1.6452898979187012,16.0,2.084
176,0.4399999976158142,1.651647686958313,8.0,2.06
177,0.47999998927116394,1.5914825201034546,0.0,2.184
178,0.46000000834465027,1.5015060901641846,12.0,2.116
179,0.4300000071525574,1.6566859483718872,8.0,2.078
180,0.3499999940395355,1.6609222888946533,8.0,2.01
181,0.3700000047683716,1.7604265213012695,12.0,1.952
182,0.3400000035762787,1.7251814603805542,16.0,1.9
183,0.38999998569488525,1.6094346046447754,12.0,1.852
184,0.38999998569488525,1.730438232421875,0.0,1.98
185,0.3700000047683716,1.6526002883911133,4.0,1.944
186,0.3799999952316284,1.6234005689620972,4.0,1.906
187,0.33000001311302185,1.6664509773254395,0.0,2.024
188,0.41999998688697815,1.5356106758117676,12.0,1.996
189,0.3100000023841858,1.7136770486831665,8.0,1.946
190,0.4000000059604645,1.6278166770935059,4.0,1.916
191,0.4099999964237213,1.6102452278137207,4.0,1.884
192,0.4300000071525574,1.5462177991867065,4.0,1.828
193,0.3799999952316284,1.6407690048217773,12.0,1.794
194,0.3199999928474426,1.755806565284729,8.0,1.77
195,0.4000000059604645,1.6523703336715698,12.0,1.72
196,0.33000001311302185,1.650246262550354,12.0,1.678
197,0.3799999952316284,1.6966791152954102,4.0,1.644
198,0.4399999976158142,1.6185064315795898,8.0,1.614
199,0.36000001430511475,1.678715467453003,0.0,1.744
200,0.33000001311302185,1.6625558137893677,12.0,1.686
201,0.4699999988079071,1.5239841938018799,4.0,1.658
202,0.5099999904632568,1.5607049465179443,0.0,1.796
203,0.3499999940395355,1.6589106321334839,12.0,1.756
204,0.4699999988079071,1.6172196865081787,0.0,1.88
205,0.4099999964237213,1.5861802101135254,12.0,1.822
206,0.4399999976158142,1.6969316005706787,8.0,1.762
207,0.4699999988079071,1.5872269868850708,0.0,1.898
208,0.3400000035762787,1.7254536151885986,4.0,1.856
209,0.3799999952316284,1.5903923511505127,4.0,1.8
210,0.4699999988079071,1.5230046510696411,8.0,1.768
211,0.33000001311302185,1.7114964723587036,0.0,1.898
212,0.3400000035762787,1.7170960903167725,0.0,2.032
213,0.3100000023841858,1.6282682418823242,0.0,2.156
214,0.4399999976158142,1.531448245048523,16.0,2.09
215,0.46000000834465027,1.5928359031677246,4.0,2.028
216,0.44999998807907104,1.576890468597412,4.0,1.962
217,0.3100000023841858,1.6968328952789307,8.0,1.92
218,0.38999998569488525,1.6437416076660156,8.0,1.876
219,0.4099999964237213,1.6028939485549927,4.0,1.84
220,0.4699999988079071,1.6181646585464478,4.0,1.78
221,0.46000000834465027,1.536826491355896,4.0,1.726
222,0.41999998688697815,1.6003211736679077,0.0,1.838
223,0.4099999964237213,1.702154278755188,0.0,1.968
224,0.46000000834465027,1.6152987480163574,8.0,1.928
225,0.4099999964237213,1.596522569656372,4.0,1.88
226,0.38999998569488525,1.701269507408142,8.0,1.832
227,0.4699999988079071,1.5802116394042969,4.0,1.81
228,0.4099999964237213,1.6464662551879883,4.0,1.762
229,0.46000000834465027,1.585220456123352,12.0,1.724
230,0.4699999988079071,1.5351338386535645,16.0,1.664
231,0.4099999964237213,1.5137264728546143,0.0,1.806
232,0.41999998688697815,1.5991466045379639,4.0,1.742
233,0.36000001430511475,1.6871713399887085,12.0,1.714
234,0.4300000071525574,1.626184105873108,0.0,1.858
235,0.3799999952316284,1.706773042678833,12.0,1.826
236,0.49000000953674316,1.541579008102417,4.0,1.794
237,0.4699999988079071,1.5983896255493164,16.0,1.736
238,0.4099999964237213,1.5405381917953491,8.0,1.684
239,0.4000000059604645,1.6579933166503906,4.0,1.666
240,0.3799999952316284,1.6186429262161255,4.0,1.632
241,0.4099999964237213,1.6392425298690796,4.0,1.58
242,0.4699999988079071,1.5389959812164307,0.0,1.714
243,0.46000000834465027,1.4695205688476562,0.0,1.848
244,0.27000001072883606,1.8545095920562744,12.0,1.8
245,0.44999998807907104,1.590511679649353,4.0,1.776
246,0.36000001430511475,1.7595264911651611,4.0,1.752
247,0.3700000047683716,1.7171200513839722,4.0,1.718
248,0.38999998569488525,1.6583657264709473,12.0,1.668
249,0.4399999976158142,1.521591067314148,8.0,1.63
250,0.36000001430511475,1.5746774673461914,0.0,1.774
251,0.6000000238418579,1.4557762145996094,0.0,1.9
252,0.4399999976158142,1.4823081493377686,8.0,1.834
253,0.5199999809265137,1.388492226600647,16.0,1.776
254,0.3700000047683716,1.612356424331665,4.0,1.72
255,0.46000000834465027,1.5217169523239136,8.0,1.682
256,0.3700000047683716,1.7066192626953125,4.0,1.654
257,0.4000000059604645,1.619801640510559,0.0,1.784
258,0.4399999976158142,1.5727143287658691,0.0,1.906
259,0.4000000059604645,1.5703778266906738,16.0,1.852
260,0.4099999964237213,1.5634266138076782,8.0,1.832
261,0.3700000047683716,1.6203105449676514,0.0,1.956
262,0.3100000023841858,1.7928800582885742,16.0,1.9
263,0.4399999976158142,1.5945302248001099,4.0,1.834
264,0.36000001430511475,1.5634437799453735,0.0,1.96
265,0.3100000023841858,1.66060209274292,4.0,1.93
266,0.4300000071525574,1.6360201835632324,8.0,1.888
267,0.4099999964237213,1.537023663520813,8.0,1.85
268,0.4099999964237213,1.5139213800430298,4.0,1.814
269,0.33000001311302185,1.6306297779083252,8.0,1.746
270,0.3499999940395355,1.6866978406906128,12.0,1.7
271,0.4099999964237213,1.6054420471191406,4.0,1.67
272,0.3499999940395355,1.651934027671814,8.0,1.61
273,0.44999998807907104,1.4954208135604858,0.0,1.754
274,0.4099999964237213,1.5958123207092285,0.0,1.892
275,0.47999998927116394,1.5070853233337402,12.0,1.844
276,0.46000000834465027,1.4609894752502441,12.0,1.818
277,0.36000001430511475,1.6419748067855835,0.0,1.962
278,0.3700000047683716,1.618719458580017,4.0,1.91
279,0.46000000834465027,1.5087436437606812,4.0,1.866
280,0.4099999964237213,1.6445199251174927,12.0,1.796
281,0.4300000071525574,1.5639833211898804,8.0,1.76
282,0.4099999964237213,1.5948762893676758,4.0,1.726
283,0.44999998807907104,1.4459739923477173,8.0,1.682
284,0.4099999964237213,1.53963303565979,0.0,1.83
285,0.5199999809265137,1.4502331018447876,8.0,1.78
286,0.4099999964237213,1.5952366590499878,12.0,1.752
287,0.3400000035762787,1.6400113105773926,8.0,1.706
288,0.47999998927116394,1.4962973594665527,8.0,1.666
289,0.5199999809265137,1.4084980487823486,0.0,1.794
290,0.4699999988079071,1.4812979698181152,0.0,1.93
291,0.4399999976158142,1.54256010055542,16.0,1.888
292,0.38999998569488525,1.6374603509902954,0.0,2.022
293,0.3700000047683716,1.6950502395629883,4.0,1.986
294,0.3400000035762787,1.7915676832199097,12.0,1.936
295,0.3400000035762787,1.6226142644882202,8.0,1.896
296,0.44999998807907104,1.4755330085754395,12.0,1.862
297,0.4300000071525574,1.5483516454696655,4.0,1.81
298,0.41999998688697815,1.4993067979812622,0.0,1.94
299,0.47999998927116394,1.4825139045715332,8.0,1.894
300,0.4300000071525574,1.5673447847366333,12.0,1.83
301,0.4399999976158142,1.5597100257873535,0.0,1.968
302,0.4300000071525574,1.554438591003418,8.0,1.9
303,0.41999998688697815,1.5378047227859497,12.0,1.87
304,0.4699999988079071,1.5164321660995483,0.0,2.01
305,0.4399999976158142,1.5115545988082886,8.0,1.978
306,0.4399999976158142,1.491165280342102,4.0,1.952
307,0.3799999952316284,1.6688216924667358,0.0,2.08
308,0.3700000047683716,1.6496773958206177,12.0,1.994
309,0.33000001311302185,1.6953502893447876,4.0,1.918
310,0.4399999976158142,1.5566192865371704,0.0,2.052
311,0.44999998807907104,1.4668703079223633,4.0,2.004
312,0.4000000059604645,1.5364326238632202,24.0,1.95
313,0.47999998927116394,1.522382378578186,8.0,1.914
314,0.3799999952316284,1.6463333368301392,4.0,1.884
315,0.36000001430511475,1.576370358467102,12.0,1.846
316,0.41999998688697815,1.535752534866333,12.0,1.814
317,0.4099999964237213,1.561146855354309,20.0,1.756
318,0.4099999964237213,1.5793228149414062,0.0,1.89
319,0.4099999964237213,1.4878731966018677,4.0,1.858
320,0.4099999964237213,1.585687518119812,4.0,1.824
321,0.4399999976158142,1.398216724395752,4.0,1.796
322,0.44999998807907104,1.5083426237106323,12.0,1.752
323,0.46000000834465027,1.394720435142517,0.0,1.886
324,0.4300000071525574,1.5264499187469482,8.0,1.868
325,0.41999998688697815,1.5124238729476929,8.0,1.818
326,0.4099999964237213,1.5648950338363647,4.0,1.782
327,0.4699999988079071,1.4434510469436646,8.0,1.754
328,0.5,1.4716312885284424,16.0,1.704
329,0.5099999904632568,1.4076532125473022,4.0,1.672
330,0.4300000071525574,1.4742425680160522,4.0,1.632
331,0.3400000035762787,1.6621490716934204,0.0,1.778
332,0.46000000834465027,1.4681614637374878,12.0,1.732
333,0.4000000059604645,1.567997694015503,20.0,1.68
334,0.44999998807907104,1.623343825340271,8.0,1.634
335,0.4000000059604645,1.5909045934677124,4.0,1.616
336,0.5199999809265137,1.4042354822158813,8.0,1.582
337,0.47999998927116394,1.4863706827163696,8.0,1.562
338,0.4099999964237213,1.6028996706008911,12.0,1.52
339,0.4099999964237213,1.5561224222183228,4.0,1.5
340,0.3700000047683716,1.6279770135879517,12.0,1.452
341,0.47999998927116394,1.4210418462753296,12.0,1.408
342,0.4000000059604645,1.691920280456543,0.0,1.548
343,0.41999998688697815,1.525718092918396,0.0,1.68
344,0.4000000059604645,1.6325191259384155,0.0,1.81
345,0.46000000834465027,1.5276914834976196,8.0,1.764
346,0.4300000071525574,1.536497950553894,8.0,1.694
347,0.4000000059604645,1.659103274345398,4.0,1.65
348,0.46000000834465027,1.4529370069503784,0.0,1.802
349,0.4300000071525574,1.5188891887664795,4.0,1.768
350,0.46000000834465027,1.4198203086853027,0.0,1.922
351,0.44999998807907104,1.5226457118988037,4.0,1.898
352,0.38999998569488525,1.5371198654174805,4.0,1.878
353,0.4399999976158142,1.544579029083252,8.0,1.83
354,0.4300000071525574,1.5313628911972046,8.0,1.812
355,0.3700000047683716,1.5785349607467651,16.0,1.752
356,0.3799999952316284,1.5909783840179443,12.0,1.71
357,0.49000000953674316,1.3942359685897827,12.0,1.658
358,0.46000000834465027,1.5363082885742188,8.0,1.614
359,0.4699999988079071,1.4781768321990967,0.0,1.742
360,0.49000000953674316,1.4491444826126099,4.0,1.704
361,0.41999998688697815,1.4574368000030518,0.0,1.842
362,0.5,1.4019079208374023,0.0,1.972
363,0.41999998688697815,1.5380641222000122,4.0,1.942
364,0.4300000071525574,1.5827678442001343,8.0,1.912
365,0.46000000834465027,1.362465262413025,12.0,1.874
366,0.44999998807907104,1.433218240737915,8.0,1.834
367,0.5400000214576721,1.3922091722488403,4.0,1.804
368,0.4699999988079071,1.4232017993927002,0.0,1.908
369,0.4099999964237213,1.5797778367996216,20.0,1.846
370,0.5099999904632568,1.3804773092269897,8.0,1.778
371,0.44999998807907104,1.5037380456924438,0.0,1.926
372,0.4099999964237213,1.4698288440704346,4.0,1.902
373,0.4699999988079071,1.5449821949005127,12.0,1.856
374,0.41999998688697815,1.6603032350540161,0.0,1.988
375,0.4300000071525574,1.5498219728469849,4.0,1.934
376,0.4399999976158142,1.485365867614746,4.0,1.92
377,0.49000000953674316,1.448593020439148,16.0,1.844
378,0.4699999988079071,1.4953101873397827,0.0,1.974
379,0.4000000059604645,1.6072382926940918,0.0,2.112
380,0.41999998688697815,1.592249870300293,8.0,2.056
381,0.47999998927116394,1.465928077697754,8.0,1.992
382,0.4699999988079071,1.5274970531463623,20.0,1.934
383,0.5,1.3570563793182373,16.0,1.896
384,0.3700000047683716,1.5570154190063477,12.0,1.852
385,0.3799999952316284,1.6149957180023193,4.0,1.802
386,0.46000000834465027,1.4008296728134155,8.0,1.762
387,0.49000000953674316,1.4314332008361816,8.0,1.738
388,0.4300000071525574,1.61317777633667,8.0,1.72
389,0.5199999809265137,1.3166911602020264,0.0,1.87
390,0.4699999988079071,1.479014277458191,4.0,1.83
391,0.38999998569488525,1.6267433166503906,4.0,1.812
392,0.5400000214576721,1.4747459888458252,4.0,1.78
393,0.46000000834465027,1.4135397672653198,8.0,1.75
394,0.3700000047683716,1.540115475654602,4.0,1.718
395,0.47999998927116394,1.5271427631378174,0.0,1.844
396,0.46000000834465027,1.5068621635437012,0.0,1.968
397,0.4300000071525574,1.4571433067321777,12.0,1.908
398,0.49000000953674316,1.4959548711776733,4.0,1.868
399,0.3700000047683716,1.4759106636047363,16.0,1.812
400,0.46000000834465027,1.4746012687683105,12.0,1.768
401,0.3799999952316284,1.6485259532928467,4.0,1.754
402,0.46000000834465027,1.4916473627090454,4.0,1.74
403,0.5099999904632568,1.398714542388916,4.0,1.698
404,0.49000000953674316,1.3386861085891724,8.0,1.652
405,0.44999998807907104,1.4544628858566284,0.0,1.798
406,0.4099999964237213,1.5143908262252808,4.0,1.74
407,0.49000000953674316,1.4136030673980713,0.0,1.868
408,0.5099999904632568,1.4562652111053467,8.0,1.8
409,0.4300000071525574,1.4798078536987305,4.0,1.788
410,0.5099999904632568,1.2825125455856323,4.0,1.77
411,0.4000000059604645,1.4476213455200195,4.0,1.732
412,0.4699999988079071,1.4625825881958008,4.0,1.702
413,0.3700000047683716,1.7128691673278809,8.0,1.656
414,0.4399999976158142,1.4991127252578735,4.0,1.594
415,0.49000000953674316,1.4579765796661377,8.0,1.562
416,0.47999998927116394,1.4427627325057983,4.0,1.536
417,0.4099999964237213,1.5438367128372192,0.0,1.69
418,0.4300000071525574,1.528140902519226,8.0,1.652
419,0.3799999952316284,1.5997788906097412,16.0,1.604
420,0.49000000953674316,1.3862375020980835,4.0,1.592
421,0.5,1.3886477947235107,8.0,1.552
422,0.4300000071525574,1.4477965831756592,12.0,1.51
423,0.46000000834465027,1.4774754047393799,4.0,1.488
424,0.4099999964237213,1.5244450569152832,8.0,1.442
425,0.49000000953674316,1.4362518787384033,0.0,1.596
426,0.5099999904632568,1.5208789110183716,0.0,1.724
427,0.49000000953674316,1.389758586883545,0.0,1.864
428,0.3799999952316284,1.4221917390823364,12.0,1.836
429,0.4699999988079071,1.4344263076782227,4.0,1.792
430,0.47999998927116394,1.5132341384887695,20.0,1.738
431,0.4699999988079071,1.4726510047912598,4.0,1.706
432,0.49000000953674316,1.505326509475708,4.0,1.686
433,0.5099999904632568,1.356553316116333,4.0,1.652
434,0.47999998927116394,1.4583992958068848,0.0,1.792
435,0.5,1.3248341083526611,8.0,1.752
436,0.47999998927116394,1.4789605140686035,16.0,1.694
437,0.44999998807907104,1.3640809059143066,4.0,1.666
438,0.5,1.377137303352356,4.0,1.64
439,0.5,1.5035524368286133,8.0,1.608
440,0.38999998569488525,1.5856698751449585,4.0,1.578
441,0.5,1.3165535926818848,8.0,1.546
442,0.4300000071525574,1.5086065530776978,4.0,1.522
443,0.38999998569488525,1.5298658609390259,8.0,1.48
444,0.38999998569488525,1.5794281959533691,0.0,1.618
445,0.5099999904632568,1.3178832530975342,4.0,1.588
446,0.44999998807907104,1.4670305252075195,4.0,1.576
447,0.4099999964237213,1.5881861448287964,4.0,1.552
448,0.41999998688697815,1.5802481174468994,0.0,1.684
449,0.41999998688697815,1.466406226158142,0.0,1.822
450,0.46000000834465027,1.521013617515564,8.0,1.798
451,0.47999998927116394,1.4472591876983643,0.0,1.946
452,0.4699999988079071,1.4236925840377808,8.0,1.89
453,0.46000000834465027,1.5077886581420898,8.0,1.822
454,0.5099999904632568,1.3659944534301758,0.0,1.964
455,0.5099999904632568,1.4841443300247192,16.0,1.892
456,0.5199999809265137,1.358765721321106,0.0,2.014
457,0.5199999809265137,1.4560223817825317,8.0,1.962
458,0.41999998688697815,1.413794755935669,4.0,1.926
459,0.49000000953674316,1.4155688285827637,8.0,1.888
460,0.44999998807907104,1.3848702907562256,8.0,1.852
461,0.49000000953674316,1.4108487367630005,12.0,1.796
462,0.47999998927116394,1.4417634010314941,12.0,1.734
463,0.5299999713897705,1.5192539691925049,8.0,1.698
464,0.49000000953674316,1.305080533027649,8.0,1.666
465,0.4699999988079071,1.4775564670562744,8.0,1.624
466,0.5099999904632568,1.3895360231399536,0.0,1.754
467,0.5099999904632568,1.4628264904022217,8.0,1.712
468,0.4300000071525574,1.5259487628936768,12.0,1.672
469,0.4099999964237213,1.5315759181976318,0.0,1.782
470,0.4300000071525574,1.5562831163406372,8.0,1.75
471,0.5199999809265137,1.337913990020752,4.0,1.712
472,0.4699999988079071,1.4295909404754639,4.0,1.692
473,0.5199999809265137,1.3677802085876465,4.0,1.668
474,0.5,1.3473724126815796,4.0,1.642
475,0.5299999713897705,1.4023268222808838,4.0,1.606
476,0.6000000238418579,1.3261327743530273,8.0,1.576
477,0.5199999809265137,1.4117311239242554,4.0,1.558
478,0.5099999904632568,1.2881438732147217,12.0,1.52
479,0.5199999809265137,1.3565021753311157,8.0,1.498
480,0.41999998688697815,1.4698128700256348,0.0,1.648
481,0.5600000023841858,1.2695798873901367,4.0,1.614
482,0.5199999809265137,1.4023449420928955,4.0,1.574
483,0.5400000214576721,1.2410179376602173,0.0,1.724
484,0.38999998569488525,1.4656902551651,0.0,1.84
485,0.4300000071525574,1.4724676609039307,12.0,1.794
486,0.49000000953674316,1.3805962800979614,4.0,1.764
487,0.4699999988079071,1.4374682903289795,0.0,1.904
488,0.47999998927116394,1.5271100997924805,12.0,1.842
489,0.5099999904632568,1.400129795074463,4.0,1.8
490,0.550000011920929,1.2877627611160278,4.0,1.764
491,0.5299999713897705,1.3509708642959595,4.0,1.712
492,0.4399999976158142,1.3715202808380127,8.0,1.668
493,0.47999998927116394,1.3890267610549927,0.0,1.81
494,0.46000000834465027,1.4364641904830933,4.0,1.76
495,0.5600000023841858,1.341397762298584,0.0,1.878
496,0.5099999904632568,1.3738758563995361,12.0,1.822
497,0.4399999976158142,1.4669076204299927,4.0,1.796
498,0.5699999928474426,1.2967342138290405,0.0,1.928
499,0.4000000059604645,1.488478422164917,8.0,1.848
500,0.5600000023841858,1.269609808921814,4.0,1.804
